"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.320074796E1,3.412902832E-2,1.555265808E-1,9.739945679E0,9.741247104E0
1.321077296E1,3.083587646E-2,1.558259583E-1,9.736203461E0,9.737499187E0
1.322079896E1,3.293151855E-2,1.490899658E-1,9.742340698E0,9.743537067E0
1.323082396E1,2.993774414E-2,1.504371643E-1,9.737400970E0,9.738609001E0
1.324084996E1,2.888992310E-2,1.573228455E-1,9.730365601E0,9.731680216E0
1.325087496E1,2.799179077E-2,1.580712891E-1,9.739197235E0,9.740520153E0
1.326090096E1,2.320175171E-2,1.507365417E-1,9.739496613E0,9.740690637E0
1.327092696E1,3.562591553E-2,1.529818726E-1,9.743538208E0,9.744804229E0
1.328095196E1,3.143463135E-2,1.577719116E-1,9.738299103E0,9.739627792E0
1.329097796E1,2.619552612E-2,1.549278259E-1,9.739346924E0,9.740614320E0
1.330100296E1,2.903961182E-2,1.522334290E-1,9.741442566E0,9.742675278E0
1.331102896E1,2.619552612E-2,1.492396545E-1,9.734407196E0,9.735586379E0
1.332105396E1,3.023712158E-2,1.519340515E-1,9.735155640E0,9.736388117E0
1.333107896E1,2.978805542E-2,1.448986816E-1,9.742041321E0,9.743164376E0
1.334110496E1,2.963836670E-2,1.520837402E-1,9.737550659E0,9.738783329E0
1.335112996E1,2.948867798E-2,1.561253357E-1,9.734556885E0,9.735853452E0
1.336115596E1,2.993774414E-2,1.513352966E-1,9.744885406E0,9.746106414E0
1.337118096E1,2.320175171E-2,1.475930786E-1,9.739047546E0,9.740193486E0
1.338120596E1,2.784210205E-2,1.538800049E-1,9.739646301E0,9.740901617E0
1.339123196E1,2.754272461E-2,1.523831177E-1,9.735455017E0,9.736686480E0
1.340125796E1,2.709365845E-2,1.478924561E-1,9.736652527E0,9.737813341E0
1.341128296E1,2.350112915E-2,1.507365417E-1,9.741442566E0,9.742637070E0
1.342130796E1,2.664459229E-2,1.562750244E-1,9.745035095E0,9.746324478E0
1.343133396E1,2.829116821E-2,1.510359192E-1,9.740095367E0,9.741307407E0
1.344135896E1,2.918930054E-2,1.532812500E-1,9.742789764E0,9.744039180E0
1.345138496E1,2.933898926E-2,1.546284485E-1,9.737400970E0,9.738672825E0
1.346140996E1,1.811233521E-2,1.522334290E-1,9.745184784E0,9.746390591E0
1.347143596E1,3.382965088E-2,1.501377869E-1,9.745184784E0,9.746399965E0
1.348146196E1,3.068618774E-2,1.561253357E-1,9.748927002E0,9.750225354E0
1.349148796E1,2.993774414E-2,1.431024170E-1,9.734257507E0,9.735355350E0
1.350151296E1,2.574645996E-2,1.496887207E-1,9.738598480E0,9.739782849E0
1.351153896E1,3.008743286E-2,1.531315613E-1,9.734856262E0,9.736107075E0
1.352156396E1,2.933898926E-2,1.555265808E-1,9.739346924E0,9.740632823E0
1.353158896E1,2.125579834E-2,1.532812500E-1,9.730365601E0,9.731596050E0
1.354161396E1,2.918930054E-2,1.498384094E-1,9.736502838E0,9.737699476E0
1.355163996E1,3.098556519E-2,1.469943237E-1,9.744586029E0,9.745743908E0
1.356166596E1,2.409988403E-2,1.526824951E-1,9.740245056E0,9.741471475E0
1.357169296E1,2.185455322E-2,1.522334290E-1,9.745035095E0,9.746248593E0
1.358171896E1,3.323089600E-2,1.552272034E-1,9.738448792E0,9.739742535E0
1.359174396E1,3.457809448E-2,1.576222229E-1,9.731413422E0,9.732751286E0
1.360176996E1,2.424957275E-2,1.501377869E-1,9.742041321E0,9.743228340E0
1.361179496E1,3.188369751E-2,1.495390320E-1,9.724078674E0,9.725280693E0
1.362181996E1,3.143463135E-2,1.535806274E-1,9.734407196E0,9.735669397E0
1.363184496E1,2.739303589E-2,1.504371643E-1,9.744586029E0,9.745785684E0
1.364186996E1,3.218307495E-2,1.592687988E-1,9.742340698E0,9.743695633E0
1.365189496E1,2.559677124E-2,1.499880981E-1,9.738149414E0,9.739338049E0
1.366191996E1,2.484832764E-2,1.496887207E-1,9.744436340E0,9.745617669E0
1.367194496E1,2.963836670E-2,1.502874756E-1,9.740095367E0,9.741299838E0
1.368196996E1,3.278182983E-2,1.565744019E-1,9.738149414E0,9.739463240E0
1.369199496E1,3.278182983E-2,1.480421448E-1,9.732461243E0,9.733642328E0
1.370201896E1,2.859054565E-2,1.504371643E-1,9.734706573E0,9.735910889E0
1.371204396E1,2.514770508E-2,1.532812500E-1,9.746831360E0,9.748068994E0
1.372206896E1,2.290237427E-2,1.457968140E-1,9.732012177E0,9.733131163E0
1.373209396E1,2.574645996E-2,1.519340515E-1,9.740843811E0,9.742062666E0
1.374211896E1,2.514770508E-2,1.565744019E-1,9.743837585E0,9.745127954E0
1.375214296E1,2.469863892E-2,1.550775146E-1,9.750423889E0,9.751688319E0
1.376216796E1,3.577560425E-2,1.525328064E-1,9.742191010E0,9.743450714E0
1.377219196E1,3.248245239E-2,1.460961914E-1,9.742939453E0,9.744088895E0
1.378221696E1,3.338058472E-2,1.525328064E-1,9.742640076E0,9.743891223E0
1.379224196E1,2.529739380E-2,1.532812500E-1,9.744136963E0,9.745375326E0
1.380226696E1,2.874023438E-2,1.484912109E-1,9.737101593E0,9.738276186E0
1.381229196E1,3.053649902E-2,1.498384094E-1,9.740245056E0,9.741445364E0
1.382231696E1,2.514770508E-2,1.561253357E-1,9.742191010E0,9.743474390E0
1.383234196E1,3.308120728E-2,1.541793823E-1,9.740694122E0,9.741970418E0
1.384236796E1,2.275268555E-2,1.489402771E-1,9.736053772E0,9.737219518E0
1.385239196E1,2.709365845E-2,1.514849854E-1,9.735604706E0,9.736820875E0
1.386241796E1,2.170486450E-2,1.510359192E-1,9.740694122E0,9.741889187E0
1.387244196E1,2.963836670E-2,1.537303162E-1,9.734257507E0,9.735516456E0
1.388246696E1,2.604583740E-2,1.505868530E-1,9.743687897E0,9.744886280E0
1.389249196E1,2.514770508E-2,1.483415222E-1,9.742041321E0,9.743203103E0
1.390251596E1,1.661544800E-2,1.492396545E-1,9.741741943E0,9.742899191E0
1.391254096E1,2.739303589E-2,1.487905884E-1,9.740993500E0,9.742168310E0
1.392256496E1,2.125579834E-2,1.526824951E-1,9.739795990E0,9.741015844E0
1.393258996E1,2.469863892E-2,1.501377869E-1,9.740843811E0,9.742032105E0
1.394261596E1,2.140548706E-2,1.565744019E-1,9.743089142E0,9.744370671E0
1.395264096E1,2.335144043E-2,1.552272034E-1,9.742939453E0,9.744203916E0
1.396266596E1,2.604583740E-2,1.538800049E-1,9.729617157E0,9.730868793E0
1.397269196E1,2.664459229E-2,1.529818726E-1,9.730515289E0,9.731754271E0
1.398271696E1,2.335144043E-2,1.487905884E-1,9.735904083E0,9.737068976E0
1.399274196E1,3.233276367E-2,1.502874756E-1,9.742789764E0,9.744002470E0
1.400276796E1,2.200424194E-2,1.552272034E-1,9.742939453E0,9.744200781E0
1.401279288E1,2.634521484E-2,1.586700439E-1,9.734107819E0,9.735436574E0
1.402281787E1,3.053649902E-2,1.579216003E-1,9.741891632E0,9.743219400E0
1.403284187E1,2.424957275E-2,1.588197327E-1,9.735305328E0,9.736630916E0
1.404286687E1,2.469863892E-2,1.441502380E-1,9.726773071E0,9.727872516E0
1.405289187E1,2.604583740E-2,1.576222229E-1,9.739945679E0,9.741255821E0
1.406291687E1,2.963836670E-2,1.431024170E-1,9.737999725E0,9.739096230E0
1.407294087E1,2.050735474E-2,1.574725342E-1,9.749974823E0,9.751267979E0
1.408296487E1,3.427871704E-2,1.514849854E-1,9.740394745E0,9.741632949E0
1.409298987E1,2.978805542E-2,1.516346741E-1,9.741292877E0,9.742518531E0
1.410301487E1,2.350112915E-2,1.561253357E-1,9.740993500E0,9.742272927E0
1.411303887E1,1.332229614E-2,1.534309387E-1,9.743089142E0,9.744306264E0
1.412306387E1,2.290237427E-2,1.505868530E-1,9.741442566E0,9.742633329E0
1.413308887E1,3.802093506E-2,1.492396545E-1,9.737251282E0,9.738469109E0
1.414311387E1,3.128494263E-2,1.493893433E-1,9.742041321E0,9.743236886E0
1.415313787E1,2.993774414E-2,1.472937012E-1,9.734556885E0,9.735717202E0
1.416316287E1,2.694396973E-2,1.544787598E-1,9.744136963E0,9.745398648E0
1.417318687E1,2.350112915E-2,1.582209778E-1,9.743837585E0,9.745150439E0
1.418321187E1,2.454895020E-2,1.504371643E-1,9.736053772E0,9.737246892E0
1.419323587E1,3.577560425E-2,1.481918335E-1,9.736502838E0,9.737696249E0
1.420326087E1,3.532653809E-2,1.535806274E-1,9.751920776E0,9.753194031E0
1.421328587E1,3.143463135E-2,1.526824951E-1,9.744136963E0,9.745383791E0
1.422331087E1,2.365081787E-2,1.498384094E-1,9.734407196E0,9.735589061E0
1.423333587E1,2.559677124E-2,1.483415222E-1,9.743837585E0,9.745000323E0
1.424336087E1,1.975891113E-2,1.519340515E-1,9.742640076E0,9.743844724E0
1.425338487E1,1.975891113E-2,1.561253357E-1,9.737101593E0,9.738373220E0
1.426340887E1,2.544708252E-2,1.496887207E-1,9.739346924E0,9.740530415E0
1.427343387E1,3.218307495E-2,1.531315613E-1,9.735305328E0,9.736562785E0
1.428345887E1,3.113525391E-2,1.612147522E-1,9.735904083E0,9.737288530E0
1.429348387E1,2.619552612E-2,1.558259583E-1,9.738598480E0,9.739880302E0
1.430350887E1,3.023712158E-2,1.513352966E-1,9.745035095E0,9.746257008E0
1.431353287E1,3.338058472E-2,1.435514832E-1,9.737251282E0,9.738366589E0
1.432355787E1,3.008743286E-2,1.435514832E-1,9.743538208E0,9.744642071E0
1.433358387E1,2.095642090E-2,1.422042847E-1,9.742191010E0,9.743251351E0
1.434360887E1,3.023712158E-2,1.498384094E-1,9.740843811E0,9.742043111E0
1.435363387E1,3.098556519E-2,1.490899658E-1,9.748777313E0,9.749966514E0
1.436365787E1,2.724334717E-2,1.510359192E-1,9.731263733E0,9.732473883E0
1.437368287E1,2.963836670E-2,1.493893433E-1,9.739945679E0,9.741136352E0
1.438370687E1,2.844085693E-2,1.553768921E-1,9.738598480E0,9.739879425E0
1.439373187E1,3.278182983E-2,1.525328064E-1,9.743388519E0,9.744637538E0
1.440375587E1,2.380050659E-2,1.475930786E-1,9.744586029E0,9.745732762E0
1.441378087E1,2.185455322E-2,1.505868530E-1,9.736652527E0,9.737841468E0
1.442380487E1,2.649490356E-2,1.504371643E-1,9.743388519E0,9.744585838E0
1.443382987E1,2.170486450E-2,1.459465027E-1,9.748777313E0,9.749893876E0
1.444385387E1,2.963836670E-2,1.502874756E-1,9.735604706E0,9.736809731E0
1.445387887E1,2.829116821E-2,1.528321838E-1,9.736053772E0,9.737294343E0
1.446390387E1,2.185455322E-2,1.528321838E-1,9.739795990E0,9.741019517E0
1.447392887E1,2.694396973E-2,1.529818726E-1,9.739646301E0,9.740884945E0
1.448395387E1,3.053649902E-2,1.550775146E-1,9.748028870E0,9.749310148E0
1.449397787E1,3.143463135E-2,1.513352966E-1,9.744735718E0,9.745961457E0
1.450400387E1,2.335144043E-2,1.549278259E-1,9.735754395E0,9.737015023E0
1.451402887E1,2.529739380E-2,1.571731567E-1,9.748927002E0,9.750226718E0
1.452405387E1,2.769241333E-2,1.601669312E-1,9.738748169E0,9.740104528E0
1.453407987E1,2.948867798E-2,1.544787598E-1,9.739945679E0,9.741215278E0
1.454410487E1,3.966751099E-2,1.550775146E-1,9.741592255E0,9.742907277E0
1.455413087E1,3.502716064E-2,1.531315613E-1,9.728269958E0,9.729538147E0
1.456415687E1,3.682342529E-2,1.526824951E-1,9.738897858E0,9.740164238E0
1.457418187E1,2.948867798E-2,1.517843628E-1,9.735455017E0,9.736682827E0
1.458420687E1,2.649490356E-2,1.541793823E-1,9.732311554E0,9.733568793E0
1.459423087E1,2.574645996E-2,1.598675537E-1,9.733209686E0,9.734556554E0
1.460425687E1,2.634521484E-2,1.567240906E-1,9.732760620E0,9.734058033E0
1.461428088E1,2.499801636E-2,1.570234680E-1,9.737251282E0,9.738549368E0
1.462430587E1,2.874023438E-2,1.502874756E-1,9.737550659E0,9.738752752E0
1.463433087E1,2.215393066E-2,1.549278259E-1,9.736053772E0,9.737311563E0
1.464435587E1,2.499801636E-2,1.519340515E-1,9.728569336E0,9.729787777E0
1.465438087E1,3.098556519E-2,1.525328064E-1,9.744136963E0,9.745380009E0
1.466440587E1,2.589614868E-2,1.585203552E-1,9.736802216E0,9.738126960E0
1.467443087E1,3.233276367E-2,1.562750244E-1,9.727820892E0,9.729129797E0
1.468445587E1,2.874023438E-2,1.531315613E-1,9.730964355E0,9.732211597E0
1.469448087E1,2.829116821E-2,1.507365417E-1,9.748328247E0,9.749534630E0
1.470450488E1,2.829116821E-2,1.508862305E-1,9.744885406E0,9.746094532E0
1.471452987E1,2.380050659E-2,1.502874756E-1,9.743837585E0,9.745025586E0
1.472455487E1,2.574645996E-2,1.451980591E-1,9.745933228E0,9.747048776E0
1.473457987E1,2.679428101E-2,1.426533508E-1,9.734856262E0,9.735938289E0
1.474460487E1,2.305206299E-2,1.496887207E-1,9.734257507E0,9.735435652E0
1.475462887E1,3.472778320E-2,1.511856079E-1,9.749675446E0,9.750909414E0
1.476465487E1,3.173400879E-2,1.583706665E-1,9.734107819E0,9.735447773E0
1.477467987E1,1.990859985E-2,1.586700439E-1,9.732760620E0,9.734074266E0
1.478470487E1,2.439926147E-2,1.474433899E-1,9.742640076E0,9.743786252E0
1.479472987E1,3.293151855E-2,1.483415222E-1,9.736951904E0,9.738137506E0
1.480475387E1,2.829116821E-2,1.603166199E-1,9.742939453E0,9.744299410E0
1.481477887E1,2.679428101E-2,1.555265808E-1,9.745783539E0,9.747061262E0
1.482480287E1,2.454895020E-2,1.474433899E-1,9.740694122E0,9.741840903E0
1.483482787E1,3.248245239E-2,1.492396545E-1,9.732610931E0,9.733809281E0
1.484485287E1,2.140548706E-2,1.477427673E-1,9.744436340E0,9.745579804E0
1.485487787E1,3.188369751E-2,1.498384094E-1,9.746531982E0,9.747735830E0
1.486490287E1,2.769241333E-2,1.495390320E-1,9.745035095E0,9.746221719E0
1.487492787E1,3.083587646E-2,1.571731567E-1,9.738448792E0,9.739765866E0
1.488495187E1,3.742218018E-2,1.567240906E-1,9.743238831E0,9.744571092E0
1.489497787E1,2.799179077E-2,1.505868530E-1,9.752818909E0,9.754021561E0
1.490500287E1,2.215393066E-2,1.525328064E-1,9.740843811E0,9.742063190E0
1.491502787E1,2.230361938E-2,1.492396545E-1,9.748178558E0,9.749346395E0
1.492505287E1,2.110610962E-2,1.592687988E-1,9.747579803E0,9.748903735E0
1.493507787E1,2.649490356E-2,1.570234680E-1,9.738448792E0,9.739750675E0
1.494510287E1,3.188369751E-2,1.496887207E-1,9.737999725E0,9.739202325E0
1.495512687E1,3.278182983E-2,1.559756470E-1,9.741592255E0,9.742896012E0
1.496515187E1,3.218307495E-2,1.505868530E-1,9.736053772E0,9.737271445E0
1.497517587E1,3.412902832E-2,1.496887207E-1,9.737251282E0,9.738461584E0
1.498520087E1,2.230361938E-2,1.583706665E-1,9.735455017E0,9.736768617E0
1.499522587E1,3.203338623E-2,1.556762695E-1,9.731413422E0,9.732711257E0
1.500524988E1,3.278182983E-2,1.514849854E-1,9.736502838E0,9.737736383E0
1.501527471E1,2.694396973E-2,1.529818726E-1,9.740095367E0,9.741333954E0
1.502529871E1,3.921844482E-2,1.502874756E-1,9.740993500E0,9.742231714E0
1.503532371E1,2.903961182E-2,1.576222229E-1,9.737550659E0,9.738869591E0
1.504534871E1,1.751358032E-2,1.496887207E-1,9.731712799E0,9.732879710E0
1.505537371E1,2.963836670E-2,1.492396545E-1,9.742939453E0,9.744127467E0
1.506539771E1,2.574645996E-2,1.492396545E-1,9.742789764E0,9.743966736E0
1.507542271E1,3.397933960E-2,1.558259583E-1,9.741143188E0,9.742448714E0
1.508544671E1,3.397933960E-2,1.526824951E-1,9.739795990E0,9.741051918E0
1.509547171E1,2.424957275E-2,1.538800049E-1,9.739795990E0,9.741041681E0
1.510549671E1,3.397933960E-2,1.483415222E-1,9.743987274E0,9.745175617E0
1.511552171E1,2.978805542E-2,1.469943237E-1,9.737850037E0,9.739004980E0
1.512554571E1,3.637435913E-2,1.468446350E-1,9.739197235E0,9.740372130E0
1.513557071E1,3.038681030E-2,1.411564636E-1,9.748927002E0,9.749996215E0
1.514559571E1,2.859054565E-2,1.550775146E-1,9.740993500E0,9.742269798E0
1.515561871E1,3.353027344E-2,1.529818726E-1,9.738598480E0,9.739857704E0
1.516564371E1,2.155517578E-2,1.507365417E-1,9.744286652E0,9.745476308E0
1.517566771E1,2.814147949E-2,1.520837402E-1,9.751172333E0,9.752398847E0
1.518569271E1,2.664459229E-2,1.519340515E-1,9.737400970E0,9.738622672E0
1.519571771E1,3.053649902E-2,1.495390320E-1,9.746382294E0,9.747577248E0
1.520574171E1,3.367996216E-2,1.501377869E-1,9.738299103E0,9.739514624E0
1.521576671E1,3.143463135E-2,1.564247131E-1,9.742041321E0,9.743347778E0
1.522579171E1,2.305206299E-2,1.535806274E-1,9.742191010E0,9.743428764E0
1.523581671E1,3.607498169E-2,1.552272034E-1,9.747579803E0,9.748882444E0
1.524584171E1,2.993774414E-2,1.562750244E-1,9.730814667E0,9.732115506E0
1.525586771E1,3.083587646E-2,1.567240906E-1,9.741891632E0,9.743201007E0
1.526589271E1,2.424957275E-2,1.502874756E-1,9.740095367E0,9.741284932E0
1.527591771E1,2.888992310E-2,1.483415222E-1,9.737400970E0,9.738573689E0
1.528594271E1,2.814147949E-2,1.483415222E-1,9.751471710E0,9.752640548E0
1.529596771E1,3.083587646E-2,1.511856079E-1,9.740843811E0,9.742065802E0
1.530599271E1,2.724334717E-2,1.537303162E-1,9.738598480E0,9.739849874E0
1.531601771E1,3.293151855E-2,1.513352966E-1,9.734107819E0,9.735339844E0
1.532604271E1,3.382965088E-2,1.537303162E-1,9.735904083E0,9.737176479E0
1.533606771E1,2.948867798E-2,1.487905884E-1,9.740245056E0,9.741426075E0
1.534609171E1,2.095642090E-2,1.546284485E-1,9.742191010E0,9.743440604E0
1.535611671E1,2.230361938E-2,1.550775146E-1,9.740394745E0,9.741654699E0
1.536614271E1,3.442840576E-2,1.541793823E-1,9.733658752E0,9.734940642E0
1.537616671E1,3.353027344E-2,1.538800049E-1,9.734407196E0,9.735681116E0
1.538619171E1,2.634521484E-2,1.544787598E-1,9.741442566E0,9.742702963E0
1.539621571E1,2.948867798E-2,1.585203552E-1,9.738598480E0,9.739933195E0
1.540624171E1,2.739303589E-2,1.576222229E-1,9.738748169E0,9.740062168E0
1.541626671E1,3.038681030E-2,1.484912109E-1,9.742490387E0,9.743669326E0
1.542629171E1,3.547622681E-2,1.472937012E-1,9.736951904E0,9.738130538E0
1.543631671E1,1.721420288E-2,1.428030396E-1,9.731263733E0,9.732326694E0
1.544634171E1,2.454895020E-2,1.555265808E-1,9.746232605E0,9.747504355E0
1.545636671E1,3.412902832E-2,1.522334290E-1,9.737550659E0,9.738800370E0
1.546639171E1,2.649490356E-2,1.489402771E-1,9.738448792E0,9.739623712E0
1.547641671E1,2.005828857E-2,1.420545959E-1,9.742640076E0,9.743696295E0
1.548644071E1,2.439926147E-2,1.474433899E-1,9.744735718E0,9.745881647E0
1.549646571E1,2.769241333E-2,1.523831177E-1,9.739346924E0,9.740578319E0
1.550649071E1,3.397933960E-2,1.499880981E-1,9.736053772E0,9.737268307E0
1.551651571E1,2.589614868E-2,1.423539734E-1,9.736053772E0,9.737128854E0
1.552653971E1,2.754272461E-2,1.501377869E-1,9.747430115E0,9.748625226E0
1.553656471E1,2.649490356E-2,1.513352966E-1,9.742490387E0,9.743701724E0
1.554658971E1,2.679428101E-2,1.511856079E-1,9.740245056E0,9.741455167E0
1.555661371E1,2.933898926E-2,1.540296936E-1,9.737850037E0,9.739112344E0
1.556663871E1,2.380050659E-2,1.498384094E-1,9.730215912E0,9.731398651E0
1.557666371E1,3.382965088E-2,1.462458801E-1,9.739346924E0,9.740503622E0
1.558668771E1,3.263214111E-2,1.489402771E-1,9.740694122E0,9.741887397E0
1.559671271E1,2.739303589E-2,1.493893433E-1,9.743687897E0,9.744871543E0
1.560673771E1,3.457809448E-2,1.555265808E-1,9.737400970E0,9.738704319E0
1.561676271E1,2.200424194E-2,1.541793823E-1,9.741442566E0,9.742687449E0
1.562678771E1,2.694396973E-2,1.504371643E-1,9.737700348E0,9.738899598E0
1.563681171E1,3.427871704E-2,1.499880981E-1,9.728719025E0,9.729935525E0
1.564683671E1,3.158432007E-2,1.468446350E-1,9.742640076E0,9.743797851E0
1.565686071E1,2.978805542E-2,1.525328064E-1,9.743538208E0,9.744777596E0
1.566688571E1,2.424957275E-2,1.453477478E-1,9.739047546E0,9.740162274E0
1.567691071E1,2.589614868E-2,1.553768921E-1,9.733359375E0,9.734633907E0
1.568693571E1,3.158432007E-2,1.525328064E-1,9.736802216E0,9.738048121E0
1.569696071E1,3.323089600E-2,1.478924561E-1,9.736502838E0,9.737682681E0
1.570698571E1,2.380050659E-2,1.489402771E-1,9.734706573E0,9.735874986E0
1.571701071E1,2.993774414E-2,1.514849854E-1,9.741292877E0,9.742516661E0
1.572703571E1,3.113525391E-2,1.514849854E-1,9.736951904E0,9.738179989E0
1.573705971E1,2.829116821E-2,1.522334290E-1,9.735005951E0,9.736237275E0
1.574708471E1,3.188369751E-2,1.517843628E-1,9.743687897E0,9.744922211E0
1.575710871E1,3.203338623E-2,1.454974365E-1,9.739496613E0,9.740636011E0
1.576713371E1,3.083587646E-2,1.519340515E-1,9.749525757E0,9.750758293E0
1.577715771E1,3.083587646E-2,1.520837402E-1,9.727970581E0,9.729208187E0
1.578718171E1,3.083587646E-2,1.423539734E-1,9.733658752E0,9.734748493E0
1.579720571E1,3.397933960E-2,1.517843628E-1,9.734556885E0,9.735799445E0
1.580723071E1,2.619552612E-2,1.511856079E-1,9.745783539E0,9.746991335E0
1.581725471E1,2.035766602E-2,1.492396545E-1,9.739646301E0,9.740810900E0
1.582727871E1,2.514770508E-2,1.493893433E-1,9.747130737E0,9.748307914E0
1.583730271E1,2.679428101E-2,1.534309387E-1,9.751471710E0,9.752715494E0
1.584732771E1,2.903961182E-2,1.595681763E-1,9.738598480E0,9.739948956E0
1.585735171E1,2.888992310E-2,1.475930786E-1,9.745184784E0,9.746345203E0
1.586737571E1,1.841171265E-2,1.499880981E-1,9.739197235E0,9.740369511E0
1.587739971E1,1.736389160E-2,1.564247131E-1,9.742640076E0,9.743911219E0
1.588742371E1,2.754272461E-2,1.552272034E-1,9.738598480E0,9.739874457E0
1.589744871E1,3.382965088E-2,1.517843628E-1,9.730215912E0,9.731458505E0
1.590747271E1,2.739303589E-2,1.531315613E-1,9.733059998E0,9.734303086E0
1.591749771E1,2.185455322E-2,1.468446350E-1,9.736203461E0,9.737335303E0
1.592752171E1,2.664459229E-2,1.463955688E-1,9.738748169E0,9.739884881E0
1.593754571E1,3.023712158E-2,1.474433899E-1,9.737550659E0,9.738713810E0
1.594757071E1,3.278182983E-2,1.462458801E-1,9.731563110E0,9.732717148E0
1.595759471E1,2.544708252E-2,1.450483704E-1,9.746382294E0,9.747494776E0
1.596761871E1,2.993774414E-2,1.477427673E-1,9.743089142E0,9.744255242E0
1.597764371E1,3.412902832E-2,1.493893433E-1,9.734706573E0,9.735912594E0
1.598766771E1,3.502716064E-2,1.486408997E-1,9.732610931E0,9.733808944E0
1.599769271E1,2.125579834E-2,1.549278259E-1,9.743837585E0,9.745092372E0
1.600771683E1,2.335144043E-2,1.477427673E-1,9.744286652E0,9.745434601E0
1.601774183E1,2.484832764E-2,1.546284485E-1,9.728868713E0,9.730129179E0
1.602776583E1,3.173400879E-2,1.501377869E-1,9.728719025E0,9.729929201E0
1.603778983E1,2.514770508E-2,1.472937012E-1,9.738448792E0,9.739595100E0
1.604781283E1,2.754272461E-2,1.474433899E-1,9.749376068E0,9.750529825E0
1.605783683E1,2.559677124E-2,1.426533508E-1,9.735005951E0,9.736084739E0
1.606786083E1,3.023712158E-2,1.484912109E-1,9.742041321E0,9.743219849E0
1.607788483E1,2.769241333E-2,1.541793823E-1,9.736652527E0,9.737912537E0
1.608790983E1,2.035766602E-2,1.538800049E-1,9.743837585E0,9.745073852E0
1.609793483E1,1.631607056E-2,1.520837402E-1,9.747879181E0,9.749079146E0
1.610795883E1,2.918930054E-2,1.550775146E-1,9.748627625E0,9.749904698E0
1.611798283E1,3.038681030E-2,1.534309387E-1,9.739346924E0,9.740602800E0
1.612800783E1,2.170486450E-2,1.558259583E-1,9.729617157E0,9.730889109E0
1.613803283E1,2.634521484E-2,1.523831177E-1,9.731712799E0,9.732941420E0
1.614805683E1,2.784210205E-2,1.505868530E-1,9.738149414E0,9.739353448E0
1.615808183E1,2.859054565E-2,1.555265808E-1,9.740694122E0,9.741977619E0
1.616810583E1,3.218307495E-2,1.475930786E-1,9.739047546E0,9.740219021E0
1.617812983E1,3.038681030E-2,1.480421448E-1,9.741891632E0,9.743063810E0
1.618815483E1,2.769241333E-2,1.573228455E-1,9.743388519E0,9.744697901E0
1.619817883E1,3.547622681E-2,1.502874756E-1,9.733808441E0,9.735033213E0
1.620820283E1,2.634521484E-2,1.517843628E-1,9.738448792E0,9.739667213E0
1.621822783E1,3.038681030E-2,1.508862305E-1,9.740245056E0,9.741461069E0
1.622825183E1,2.978805542E-2,1.511856079E-1,9.739346924E0,9.740565842E0
1.623827583E1,2.993774414E-2,1.484912109E-1,9.735155640E0,9.736334076E0
1.624829983E1,3.038681030E-2,1.550775146E-1,9.752818909E0,9.754099090E0
1.625832483E1,3.308120728E-2,1.507365417E-1,9.737999725E0,9.739222480E0
1.626834983E1,4.116439819E-2,1.607656860E-1,9.729467468E0,9.730882659E0
1.627837383E1,3.158432007E-2,1.540296936E-1,9.727970581E0,9.729241201E0
1.628839883E1,2.829116821E-2,1.537303162E-1,9.733808441E0,9.735063439E0
1.629842283E1,2.739303589E-2,1.543290710E-1,9.744286652E0,9.745547198E0
1.630844683E1,2.933898926E-2,1.520837402E-1,9.733658752E0,9.734891009E0
1.631847083E1,2.544708252E-2,1.558259583E-1,9.738149414E0,9.739429310E0
1.632849483E1,2.933898926E-2,1.516346741E-1,9.742490387E0,9.743714527E0
1.633851883E1,3.353027344E-2,1.513352966E-1,9.735455017E0,9.736688916E0
1.634854383E1,2.978805542E-2,1.523831177E-1,9.729617157E0,9.730855973E0
1.635856783E1,2.799179077E-2,1.555265808E-1,9.740095367E0,9.741377204E0
1.636859283E1,2.799179077E-2,1.592687988E-1,9.750573578E0,9.751914437E0
1.637861783E1,3.338058472E-2,1.528321838E-1,9.746681671E0,9.747936989E0
1.638864183E1,3.038681030E-2,1.442999268E-1,9.750872955E0,9.751987962E0
1.639866583E1,2.859054565E-2,1.501377869E-1,9.732610931E0,9.733810884E0
1.640868983E1,3.023712158E-2,1.528321838E-1,9.738897858E0,9.740143913E0
1.641871483E1,2.874023438E-2,1.448986816E-1,9.736502838E0,9.737623383E0
1.642873883E1,3.397933960E-2,1.481918335E-1,9.729467468E0,9.730655303E0
1.643876383E1,2.874023438E-2,1.495390320E-1,9.738598480E0,9.739788924E0
1.644878883E1,3.517684937E-2,1.496887207E-1,9.736053772E0,9.737267952E0
1.645881383E1,2.978805542E-2,1.553768921E-1,9.750274200E0,9.751557634E0
1.646883983E1,2.454895020E-2,1.460961914E-1,9.738299103E0,9.739425864E0
1.647886483E1,2.095642090E-2,1.526824951E-1,9.742340698E0,9.743559586E0
1.648888983E1,2.245330811E-2,1.425036621E-1,9.738598480E0,9.739666925E0
1.649891483E1,3.173400879E-2,1.438508606E-1,9.740694122E0,9.741807948E0
1.650893983E1,2.125579834E-2,1.419049072E-1,9.738299103E0,9.739356151E0
